#ID = Feature ID									
#chrom = Chromosome number									
#start = The start position on the chromosome									
#end = The end position on the chromosome									
#loc = 									
#meanPos = 									
#cyto = The cytoband on the chromosome.									
#arm = The arm of the chromosome									
#genome.version = The version of the genome used.									
#SPOT_ID = Chromosomal region (hg19)									
ID	chrom	star	end	loc	meanPos	cyto	arm	genome.version	SPOT_ID
X2701411	21	40917211	41092565	40917211	41004888	q22.2	21q	UCSC.HG19_2010-03-08	chr21:40917211-41092565
X2700292	21	42188984	42351171	42188984	42270077.5	q22.2	21q	UCSC.HG19_2010-03-08	chr21:42188984-42351171
X2702488	21	42748936	42929499	42748936	42839217.5	q22.3	21q	UCSC.HG19_2010-03-08	chr21:42748936-42929499
X2700726	21	43697948	43848531	43697948	43773239.5	q22.3	21q	UCSC.HG19_2010-03-08	chr21:43697948-43848531
X2700735	21	43698338	43848445	43698338	43773391.5	q22.3	21q	UCSC.HG19_2010-03-08	chr21:43698338-43848445
X2699566	21	44364465	44550190	44364465	44457327.5	q22.3	21q	UCSC.HG19_2010-03-08	chr21:44364465-44550190
X2699249	21	45322234	45486322	45322234	45404278	q22.3	21q	UCSC.HG19_2010-03-08	chr21:45322234-45486322
X3222531	21	45449162	45640740	45449162	45544951	q22.3	21q	UCSC.HG19_2010-03-08	chr21:45449162-45640740
X2698787	21	46318309	46318768	46318309	46318538.5	q22.3	21q	UCSC.HG19_2010-03-08	chr21:46318309-46318768
X2701412	21	46784778	46976432	46784778	46880605	q22.3	21q	UCSC.HG19_2010-03-08	chr21:46784778-46976432
X3222544	21	47687720	47864803	47687720	47776261.5	q22.3	21q	UCSC.HG19_2010-03-08	chr21:47687720-47864803
X3222609	21	47796554	47966426	47796554	47881490	q22.3	21q	UCSC.HG19_2010-03-08	chr21:47796554-47966426
X2703309	21	47913659	48095930	47913659	48004794.5	q22.3	21q	UCSC.HG19_2010-03-08	chr21:47913659-48095930
X3222614	21	47944451	48105186	47944451	48024818.5	q22.3	21q	UCSC.HG19_2010-03-08	chr21:47944451-48105186
X3222843	22	17399665	17556603	17399665	17478134	q11.1	22q	UCSC.HG19_2010-03-08	chr22:17399665-17556603
X2698879	22	17779339	17929553	17779339	17854446	q11.1	22q	UCSC.HG19_2010-03-08	chr22:17779339-17929553
X2698890	22	18162595	18312719	18162595	18237657	q11.2	22q	UCSC.HG19_2010-03-08	chr22:18162595-18312719
X2701737	22	18473159	18622664	18473159	18547911.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:18473159-18622664
X2702922	22	18701917	18871630	18701917	18786773.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:18701917-18871630
X3222100	22	18830800	19005007	18830800	18917903.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:18830800-19005007
X2702891	22	19310686	19484642	19310686	19397664	q11.2	22q	UCSC.HG19_2010-03-08	chr22:19310686-19484642
X3222029	22	19693257	19843322	19693257	19768289.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:19693257-19843322
X2702895	22	19758313	19906605	19758313	19832459	q11.2	22q	UCSC.HG19_2010-03-08	chr22:19758313-19906605
X2701430	22	19783302	19970417	19783302	19876859.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:19783302-19970417
X2698902	22	20729656	20879706	20729656	20804681	q11.2	22q	UCSC.HG19_2010-03-08	chr22:20729656-20879706
X2702219	22	20976831	21132229	20976831	21054530	q11.2	22q	UCSC.HG19_2010-03-08	chr22:20976831-21132229
X2703008	22	21096899	21305773	21096899	21201336	q11.2	22q	UCSC.HG19_2010-03-08	chr22:21096899-21305773
X2700920	22	21176712	21327128	21176712	21251920	q11.2	22q	UCSC.HG19_2010-03-08	chr22:21176712-21327128
X2702492	22	21171582	21342862	21171582	21257222	q11.2	22q	UCSC.HG19_2010-03-08	chr22:21171582-21342862
X2700911	22	21205972	21317170	21205972	21261571	q11.2	22q	UCSC.HG19_2010-03-08	chr22:21205972-21317170
X2700928	22	21240413	21368991	21240413	21304702	q11.2	22q	UCSC.HG19_2010-03-08	chr22:21240413-21368991
X2703006	22	21526800	21720245	21526800	21623522.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:21526800-21720245
X2703001	22	21759230	22016760	21759230	21887995	q11.2	22q	UCSC.HG19_2010-03-08	chr22:21759230-22016760
X2698910	22	21968065	22118316	21968065	22043190.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:21968065-22118316
X2702928	22	22008116	22115032	22008116	22061574	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22008116-22115032
X2703016	22	22032842	22221225	22032842	22127033.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22032842-22221225
X2702967	22	22032867	22221201	22032867	22127034	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22032867-22221201
X2701445	22	22197244	22369887	22197244	22283565.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22197244-22369887
X2698913	22	22260560	22410805	22260560	22335682.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22260560-22410805
X2698925	22	22260602	22410805	22260602	22335703.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22260602-22410805
X2702924	22	22375610	22555571	22375610	22465590.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22375610-22555571
X2698912	22	22466910	22617070	22466910	22541990	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22466910-22617070
X2702915	22	22553701	22617706	22553701	22585703.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22553701-22617706
X2702971	22	22695085	22841277	22695085	22768181	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22695085-22841277
X2702996	22	22734117	22877620	22734117	22805868.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22734117-22877620
X3222009	22	22886232	23086896	22886232	22986564	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22886232-23086896
X2698924	22	22936870	23086940	22936870	23011905	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22936870-23086940
X2702916	22	22943890	23093956	22943890	23018923	q11.2	22q	UCSC.HG19_2010-03-08	chr22:22943890-23093956
X2698366	22	23195211	23318328	23195211	23256769.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23195211-23318328
X2698356	22	23188674	23350990	23188674	23269832	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23188674-23350990
X2698926	22	23326257	23476334	23326257	23401295.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23326257-23476334
X2698891	22	23362614	23512728	23362614	23437671	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23362614-23512728
X2701444	22	23355181	23567877	23355181	23461529	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23355181-23567877
X2703311	22	23355167	23567892	23355167	23461529.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23355167-23567892
X2698901	22	23403759	23593176	23403759	23498467.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23403759-23593176
X2698922	22	23424782	23574934	23424782	23499858	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23424782-23574934
X2698914	22	23529226	23679389	23529226	23604307.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23529226-23679389
X2698889	22	23611433	23761487	23611433	23686460	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23611433-23761487
X2698903	22	23808033	23958120	23808033	23883076.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:23808033-23958120
X2698289	22	24030177	24180233	24030177	24105205	q11.2	22q	UCSC.HG19_2010-03-08	chr22:24030177-24180233
X2698878	22	24052514	24202579	24052514	24127546.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:24052514-24202579
X2701439	22	24069912	24220533	24069912	24145222.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:24069912-24220533
X2698865	22	24054855	24251300	24054855	24153077.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:24054855-24251300
X2698933	22	24241778	24392026	24241778	24316902	q11.2	22q	UCSC.HG19_2010-03-08	chr22:24241778-24392026
X2702225	22	24542524	24736751	24542524	24639637.5	q11.2	22q	UCSC.HG19_2010-03-08	chr22:24542524-24736751
X2698935	22	25549915	25700079	25549915	25624997	q11.2	22q	UCSC.HG19_2010-03-08	chr22:25549915-25700079
X2702227	22	25956926	26060931	25956926	26008928.5	q12.1	22q	UCSC.HG19_2010-03-08	chr22:25956926-26060931
X2701452	22	26044972	26209425	26044972	26127198.5	q12.1	22q	UCSC.HG19_2010-03-08	chr22:26044972-26209425
X3222152	22	26244207	26424333	26244207	26334270	q12.1	22q	UCSC.HG19_2010-03-08	chr22:26244207-26424333
X3222483	22	27065988	27228693	27065988	27147340.5	q12.1	22q	UCSC.HG19_2010-03-08	chr22:27065988-27228693
X2701420	22	28122231	28304005	28122231	28213118	q12.1	22q	UCSC.HG19_2010-03-08	chr22:28122231-28304005
X2698930	22	28968464	29171949	28968464	29070206.5	q12.1	22q	UCSC.HG19_2010-03-08	chr22:28968464-29171949
X2698362	22	29658832	29702749	29658832	29680790.5	q12.2	22q	UCSC.HG19_2010-03-08	chr22:29658832-29702749
X2701032	22	29695947	29894616	29695947	29795281.5	q12.2	22q	UCSC.HG19_2010-03-08	chr22:29695947-29894616
X2702323	22	29795818	29961567	29795818	29878692.5	q12.2	22q	UCSC.HG19_2010-03-08	chr22:29795818-29961567
X2702348	22	29812716	29946518	29812716	29879617	q12.2	22q	UCSC.HG19_2010-03-08	chr22:29812716-29946518
X2702327	22	29829866	29949015	29829866	29889440.5	q12.2	22q	UCSC.HG19_2010-03-08	chr22:29829866-29949015
X2702480	22	29821555	29983961	29821555	29902758	q12.2	22q	UCSC.HG19_2010-03-08	chr22:29821555-29983961
X2700890	22	29942148	30092555	29942148	30017351.5	q12.2	22q	UCSC.HG19_2010-03-08	chr22:29942148-30092555
X2700833	22	30033747	30171943	30033747	30102845	q12.2	22q	UCSC.HG19_2010-03-08	chr22:30033747-30171943
X2702496	22	30038573	30179914	30038573	30109243.5	q12.2	22q	UCSC.HG19_2010-03-08	chr22:30038573-30179914
X2702249	22	30066414	30196141	30066414	30131277.5	q12.2	22q	UCSC.HG19_2010-03-08	chr22:30066414-30196141
X2698338	22	30049458	30220763	30049458	30135110.5	q12.2	22q	UCSC.HG19_2010-03-08	chr22:30049458-30220763
X3223030	22	30630267	30793493	30630267	30711880	q12.2	22q	UCSC.HG19_2010-03-08	chr22:30630267-30793493
X2701453	22	30912628	31104464	30912628	31008546	q12.2	22q	UCSC.HG19_2010-03-08	chr22:30912628-31104464
X3222169	22	31613493	31763593	31613493	31688543	q12.2	22q	UCSC.HG19_2010-03-08	chr22:31613493-31763593
X3222317	22	31718189	31898655	31718189	31808422	q12.2	22q	UCSC.HG19_2010-03-08	chr22:31718189-31898655
X2700535	22	33181983	33367661	33181983	33274822	q12.3	22q	UCSC.HG19_2010-03-08	chr22:33181983-33367661
X2699576	22	34353687	34514839	34353687	34434263	q12.3	22q	UCSC.HG19_2010-03-08	chr22:34353687-34514839
X2702483	22	35017922	35184911	35017922	35101416.5	q12.3	22q	UCSC.HG19_2010-03-08	chr22:35017922-35184911
X2699819	22	35433768	35608512	35433768	35521140	q12.3	22q	UCSC.HG19_2010-03-08	chr22:35433768-35608512
X2702493	22	35797498	36011661	35797498	35904579.5	q12.3	22q	UCSC.HG19_2010-03-08	chr22:35797498-36011661
X3221965	22	36626935	36787870	36626935	36707402.5	q12.3	22q	UCSC.HG19_2010-03-08	chr22:36626935-36787870
X2699438	22	37361667	37559139	37361667	37460403	q12.3	22q	UCSC.HG19_2010-03-08	chr22:37361667-37559139
X2701459	22	37516169	37733786	37516169	37624977.5	q12.3	22q	UCSC.HG19_2010-03-08	chr22:37516169-37733786
X2698771	22	38300266	38300857	38300266	38300561.5	q13.1	22q	UCSC.HG19_2010-03-08	chr22:38300266-38300857
X2701460	22	39101263	39274610	39101263	39187936.5	q13.1	22q	UCSC.HG19_2010-03-08	chr22:39101263-39274610
X2700950	22	39442096	39687172	39442096	39564634	q13.1	22q	UCSC.HG19_2010-03-08	chr22:39442096-39687172
X2700958	22	39578151	39728613	39578151	39653382	q13.1	22q	UCSC.HG19_2010-03-08	chr22:39578151-39728613
X2702499	22	39720380	39926237	39720380	39823308.5	q13.1	22q	UCSC.HG19_2010-03-08	chr22:39720380-39926237
X2701062	22	39712287	39951982	39712287	39832134.5	q13.1	22q	UCSC.HG19_2010-03-08	chr22:39712287-39951982
X2701038	22	39798479	39920748	39798479	39859613.5	q13.1	22q	UCSC.HG19_2010-03-08	chr22:39798479-39920748
X2701070	22	39773678	39957911	39773678	39865794.5	q13.1	22q	UCSC.HG19_2010-03-08	chr22:39773678-39957911
X2701054	22	39809888	39952013	39809888	39880950.5	q13.1	22q	UCSC.HG19_2010-03-08	chr22:39809888-39952013
X3222493	22	40759517	40929659	40759517	40844588	q13.1	22q	UCSC.HG19_2010-03-08	chr22:40759517-40929659
X2698350	22	41532792	41682980	41532792	41607886	q13.2	22q	UCSC.HG19_2010-03-08	chr22:41532792-41682980
X2699399	22	42605129	42755363	42605129	42680246	q13.2	22q	UCSC.HG19_2010-03-08	chr22:42605129-42755363
X2699812	22	42605125	42773523	42605125	42689324	q13.2	22q	UCSC.HG19_2010-03-08	chr22:42605125-42773523
X2701221	22	43978128	44128409	43978128	44053268.5	q13.2	22q	UCSC.HG19_2010-03-08	chr22:43978128-44128409
X3222297	22	43972241	44157782	43972241	44065011.5	q13.2	22q	UCSC.HG19_2010-03-08	chr22:43972241-44157782
X2699725	22	45108305	45258448	45108305	45183376.5	q13.3	22q	UCSC.HG19_2010-03-08	chr22:45108305-45258448
X2699425	22	45141635	45291827	45141635	45216731	q13.3	22q	UCSC.HG19_2010-03-08	chr22:45141635-45291827
X2702486	22	46545932	46716635	46545932	46631283.5	q13.3	22q	UCSC.HG19_2010-03-08	chr22:46545932-46716635
X2699522	22	47973676	48123864	47973676	48048770	q13.3	22q	UCSC.HG19_2010-03-08	chr22:47973676-48123864
X2701836	22	48279493	48442018	48279493	48360755.5	q13.3	22q	UCSC.HG19_2010-03-08	chr22:48279493-48442018
X2701461	22	49441282	49642030	49441282	49541656	q13.3	22q	UCSC.HG19_2010-03-08	chr22:49441282-49642030
X3222731	22	50821891	50993808	50821891	50907849.5	q13.3	22q	UCSC.HG19_2010-03-08	chr22:50821891-50993808
X2699214	22	50840973	50995416	50840973	50918194.5	q13.3	22q	UCSC.HG19_2010-03-08	chr22:50840973-50995416
X3222469	22	51051308	51217948	51051308	51134628	q13.3	22q	UCSC.HG19_2010-03-08	chr22:51051308-51217948
X2698293	22	51106444	51202856	51106444	51154650	q13.3	22q	UCSC.HG19_2010-03-08	chr22:51106444-51202856
X2698797	X	3121355	3312109	3121355	3216732	p22.3	Xp	UCSC.HG19_2010-03-08	chrX:3121355-3312109
X2701699	X	4278697	4473485	4278697	4376091	p22.3	Xp	UCSC.HG19_2010-03-08	chrX:4278697-4473485
X3222726	X	5113777	5261166	5113777	5187471.5	p22.3	Xp	UCSC.HG19_2010-03-08	chrX:5113777-5261166
X2699036	X	5971460	6136365	5971460	6053912.5	p22.3	Xp	UCSC.HG19_2010-03-08	chrX:5971460-6136365
X2699280	X	6503832	6682322	6503832	6593077	p22.3	Xp	UCSC.HG19_2010-03-08	chrX:6503832-6682322
X2701701	X	6948065	7126780	6948065	7037422.5	p22.3	Xp	UCSC.HG19_2010-03-08	chrX:6948065-7126780
X2699126	X	8031099	8211040	8031099	8121069.5	p22.3	Xp	UCSC.HG19_2010-03-08	chrX:8031099-8211040
X2700235	X	9182290	9360708	9182290	9271499	p22.3	Xp	UCSC.HG19_2010-03-08	chrX:9182290-9360708
X2703245	X	10323763	10496830	10323763	10410296.5	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:10323763-10496830
X2699814	X	10679576	10877044	10679576	10778310	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:10679576-10877044
X3222484	X	11334126	11484361	11334126	11409243.5	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:11334126-11484361
X2703393	X	12009289	12159408	12009289	12084348.5	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:12009289-12159408
X3222275	X	12628319	12733772	12628319	12681045.5	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:12628319-12733772
X2700227	X	12873378	13053280	12873378	12963329	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:12873378-13053280
X3222524	X	13590863	13735150	13590863	13663006.5	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:13590863-13735150
X2700204	X	14554833	14709573	14554833	14632203	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:14554833-14709573
X2703202	X	15438757	15633153	15438757	15535955	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:15438757-15633153
X2699318	X	15719864	15918389	15719864	15819126.5	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:15719864-15918389
X2699035	X	16620281	16786431	16620281	16703356	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:16620281-16786431
X2699686	X	16828468	17015883	16828468	16922175.5	p22.2	Xp	UCSC.HG19_2010-03-08	chrX:16828468-17015883
X2699321	X	17375288	17567474	17375288	17471381	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:17375288-17567474
X2700180	X	17375262	17568076	17375262	17471669	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:17375262-17568076
X3223081	X	18133917	18307839	18133917	18220878	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:18133917-18307839
X2699099	X	19049299	19246718	19049299	19148008.5	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:19049299-19246718
X2700238	X	19224838	19392612	19224838	19308725	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:19224838-19392612
X3222861	X	20484157	20634213	20484157	20559185	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:20484157-20634213
X2700230	X	20807112	20980560	20807112	20893836	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:20807112-20980560
X2701295	X	21403943	21554375	21403943	21479159	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:21403943-21554375
X2700185	X	21746083	21919789	21746083	21832936	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:21746083-21919789
X2702367	X	22121746	22271907	22121746	22196826.5	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:22121746-22271907
X2701135	X	22210575	22367870	22210575	22289222.5	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:22210575-22367870
X2701126	X	22254298	22332662	22254298	22293480	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:22254298-22332662
X2701796	X	23397409	23397920	23397409	23397664.5	p22.1	Xp	UCSC.HG19_2010-03-08	chrX:23397409-23397920
X2701678	X	24949209	25083807	24949209	25016508	p21.3	Xp	UCSC.HG19_2010-03-08	chrX:24949209-25083807
X3222623	X	25942572	26094385	25942572	26018478.5	p21.3	Xp	UCSC.HG19_2010-03-08	chrX:25942572-26094385
X2701695	X	27285045	27438650	27285045	27361847.5	p21.3	Xp	UCSC.HG19_2010-03-08	chrX:27285045-27438650
X3222608	X	28358902	28542420	28358902	28450661	p21.3	Xp	UCSC.HG19_2010-03-08	chrX:28358902-28542420
X2699301	X	28449957	28624839	28449957	28537398	p21.3	Xp	UCSC.HG19_2010-03-08	chrX:28449957-28624839
X2699019	X	28557427	28723318	28557427	28640372.5	p21.3	Xp	UCSC.HG19_2010-03-08	chrX:28557427-28723318
X3222510	X	29320438	29516502	29320438	29418470	p21.2	Xp	UCSC.HG19_2010-03-08	chrX:29320438-29516502
X3222752	X	30254730	30433892	30254730	30344311	p21.2	Xp	UCSC.HG19_2010-03-08	chrX:30254730-30433892
X2703206	X	30553433	30727996	30553433	30640714.5	p21.2	Xp	UCSC.HG19_2010-03-08	chrX:30553433-30727996
X2701854	X	30595348	30736550	30595348	30665949	p21.2	Xp	UCSC.HG19_2010-03-08	chrX:30595348-30736550
X2700178	X	31228761	31426878	31228761	31327819.5	p21.2	Xp	UCSC.HG19_2010-03-08	chrX:31228761-31426878
X2700791	X	31732242	31889222	31732242	31810732	p21.1	Xp	UCSC.HG19_2010-03-08	chrX:31732242-31889222
X2700236	X	31989352	32161016	31989352	32075184	p21.1	Xp	UCSC.HG19_2010-03-08	chrX:31989352-32161016
X2698979	X	32912424	33074071	32912424	32993247.5	p21.1	Xp	UCSC.HG19_2010-03-08	chrX:32912424-33074071
X2699062	X	34230257	34414525	34230257	34322391	p21.1	Xp	UCSC.HG19_2010-03-08	chrX:34230257-34414525
X2699800	X	34390233	34548127	34390233	34469180	p21.1	Xp	UCSC.HG19_2010-03-08	chrX:34390233-34548127
X2699071	X	35699599	35854037	35699599	35776818	p21.1	Xp	UCSC.HG19_2010-03-08	chrX:35699599-35854037
X2700221	X	37482927	37669733	37482927	37576330	p21.1	Xp	UCSC.HG19_2010-03-08	chrX:37482927-37669733
X2700213	X	38265771	38402296	38265771	38334033.5	p11.4	Xp	UCSC.HG19_2010-03-08	chrX:38265771-38402296
X2700559	X	39089746	39262937	39089746	39176341.5	p11.4	Xp	UCSC.HG19_2010-03-08	chrX:39089746-39262937
X2700188	X	39768797	39919026	39768797	39843911.5	p11.4	Xp	UCSC.HG19_2010-03-08	chrX:39768797-39919026
X3223041	X	40832443	41010211	40832443	40921327	p11.4	Xp	UCSC.HG19_2010-03-08	chrX:40832443-41010211
X2700181	X	40965270	41136047	40965270	41050658.5	p11.4	Xp	UCSC.HG19_2010-03-08	chrX:40965270-41136047
X3222372	X	40952214	41157110	40952214	41054662	p11.4	Xp	UCSC.HG19_2010-03-08	chrX:40952214-41157110
X2702484	X	41208509	41407212	41208509	41307860.5	p11.4	Xp	UCSC.HG19_2010-03-08	chrX:41208509-41407212
X2698297	X	42221163	42387704	42221163	42304433.5	p11.4	Xp	UCSC.HG19_2010-03-08	chrX:42221163-42387704
X2702010	X	43483813	43636503	43483813	43560158	p11.3	Xp	UCSC.HG19_2010-03-08	chrX:43483813-43636503
X2699603	X	43483805	43636707	43483805	43560256	p11.3	Xp	UCSC.HG19_2010-03-08	chrX:43483805-43636707
X2701741	X	43472591	43648230	43472591	43560410.5	p11.3	Xp	UCSC.HG19_2010-03-08	chrX:43472591-43648230
X2701992	X	44601967	44755985	44601967	44678976	p11.3	Xp	UCSC.HG19_2010-03-08	chrX:44601967-44755985
X2699506	X	44710543	44879787	44710543	44795165	p11.3	Xp	UCSC.HG19_2010-03-08	chrX:44710543-44879787
X2699784	X	46161865	46349698	46161865	46255781.5	p11.3	Xp	UCSC.HG19_2010-03-08	chrX:46161865-46349698
X2699388	X	46349181	46349691	46349181	46349436	p11.3	Xp	UCSC.HG19_2010-03-08	chrX:46349181-46349691
X2701677	X	47337858	47463263	47337858	47400560.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:47337858-47463263
X2701990	X	47392833	47588834	47392833	47490833.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:47392833-47588834
X2698876	X	48125443	48327346	48125443	48226394.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:48125443-48327346
X2698814	X	48418228	48578569	48418228	48498398.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:48418228-48578569
X3222054	X	48580898	48762963	48580898	48671930.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:48580898-48762963
X2701112	X	49823605	49946328	49823605	49884966.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:49823605-49946328
X2702357	X	49840408	49950089	49840408	49895248.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:49840408-49950089
X2701833	X	51027149	51205077	51027149	51116113	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:51027149-51205077
X2698954	X	51203531	51377218	51203531	51290374.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:51203531-51377218
X2698983	X	51376982	51377464	51376982	51377223	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:51376982-51377464
X2698831	X	52600864	52786362	52600864	52693613	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:52600864-52786362
X2703403	X	52785886	52935337	52785886	52860611.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:52785886-52935337
X2699262	X	53142667	53321083	53142667	53231875	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:53142667-53321083
X2701694	X	54070462	54262420	54070462	54166441	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:54070462-54262420
X2699042	X	55060120	55224792	55060120	55142456	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:55060120-55224792
X2699195	X	55417090	55584767	55417090	55500928.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:55417090-55584767
X2700179	X	56554453	56734902	56554453	56644677.5	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:56554453-56734902
X2703214	X	57463958	57641624	57463958	57552791	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:57463958-57641624
X2701776	X	57793447	58021163	57793447	57907305	p11.2	Xp	UCSC.HG19_2010-03-08	chrX:57793447-58021163
X2699216	X	58318202	58492142	58318202	58405172	p11.1	Xp	UCSC.HG19_2010-03-08	chrX:58318202-58492142
X2701803	X	58356067	58564667	58356067	58460367	p11.1	Xp	UCSC.HG19_2010-03-08	chrX:58356067-58564667
